row,name,brand,reason
55466,Pretzel Crackers Sea Salt,Pretzelized Snacks,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
55482,Ultimate Falafel Burger,Gardein,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
55493,Chocolate Lava Cake,In The Mic,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
55495,Milk Chocolate With White Stripes,G.Debbas,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
55496,Milk Chocolate Toffee,G. Debbas Chocolatier  Inc.,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
55699,Scallion Pancakes,Dumpling Daughter,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
55703,Flautas Chicken & Cheese,Authentic Kitchen,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
55754,Oatmeal Chip Cookie Mix,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
55755,Triple Chocolate Chip Cookie Mix,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
55760,Chocolate Fortune Cookie Milk Chocolate Ice Cream ,L.A. Creamery,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
55772,Nearly Naked Protein Tortilla Chips,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
55773,Mediterranean Protein Tortilla Chips,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
55821,Chocolate Chip Cookie,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
55834,Chocolate Chip St. Louis Style Gourmet Frozen Pizz,Dogtown,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
55835,"Oatmeal Raisin White Chocolate Chunk Cookies, Whit",Dogtown,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
55902,Mini Corn Dogs,Teton Waters Ranch,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
55926,Peppermint Bark In Dark Chocolate 2 Creme Filled C,Little Secrets,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
55927,Mini Crispsy Wafers Peanut Butter,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
55993,"Berkshire Bark Chocolate, Pretzelogical Chocolate ",Berkshire Bark  Inc.,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
55996,Dill Pickle Pretzel Sticks,Pop Daddy Pretzels,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56004,Milk Chocolate Pretzel Rod,G & L Decadence Lc,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56005,"Debi Lilly, Milk Chocolate Pretzel Rods",G & L Decadence Lc,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56021,Waffle Sandwich,Camilla'S Kitchen,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56022,Sweet Belgian Waffles,Camilla'S,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56042,Original Lemon Pound Cake,Lady Linda,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56057,Chicken Pattie Tenders With Meat,Global Performance Group,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56151,Chocolate Croissants,Rise & Bake,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56200,"Sweeted & Twisted White Pretzel, Sweet Kitchen Sin",,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56205,Chocolate Crispss,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56223,"Cisse Trading Co, Muffin Mix, Double Chocolate Chi",Experience Cisse Ltd,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56227,Milk Chocolate Chip Brownie Mix,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56241,Dark Chocolate With Sea Salt Crispsy Wafers,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56266,Bread Bowls,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56267,Bread Bowls,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56268,Poppy Seed & Onion Bread Bowls,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56302,Lightly Seasoned Pita Chips,Zwinthinz.,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56305,Rosemary Breadsticks,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56310,Cascatelli,Sfoglini,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56325,Heavenly Waffles,Heavenly,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56331,"Cinnamon Sugar Pretzels,",,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56343,Sandwich In Soft Baked Bread,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56344,Sandwiches,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56352,Pepper Jack Cheese & Green Chile Sauce Bean & Chee,Johnny Ringo'S,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56353,Tacos,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56355,Jewish Rye,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56367,"Pool Party Pretzel, California Collective",,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56380,Pretzel Toffee Twirl Chocolate Bar,Chuao Chocolatier,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56389,Plain Bagels,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56397,"Loc Maria, Crepes Belgian Chocolate Biscuits",Loc Maria,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56399,"Sweet Eleganee, Caramelino Cookies, Salted Caramel",Sweet Eleganee,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56470,NAAN Dippers Original,Stonefire,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56471,Artisan THIN Pizza Crust,Stonefire,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56476,Saltine Crackers,Transnational Foods  Inc.,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56501,"Kowalski's Markets, Almond Rolled Oat Cookies",Kowalski'S Markets,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56569,Stuffed Chicken Breast With Rib Meat,Select Serwings,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56607,Veg Mayonnaise For Burger,Dr.Oetker,US-style ingredient labeling: INS\d{3}
56766,Polska Style Chruscik Pastry,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56769,Cauliflower Mac & Cheese Bowl,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56779,Red Hot Beef Burrito,Las Campanas,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56785,"Viveli, Wafer Rolls With Delicious Vanilla Cream F",,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56876,Fruit &cream Instant Oatmeal,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
56985,Cankao - Poudre Chocolateée,Canderel,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
57215,Pepsi Max,Pepsi Zero,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
57224,Flour Tortillas Medium-soft Taco,Pueblo Lindo,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57231,Sweet Ube Bread,L'Oven Fresh,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57247,Mini Pizza Crusts,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57262,Hamburger Buns,Loven Fresh,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57348,Popcorn Chicken Breaded Shredded White Chicken Pat,Kirkwood,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57349,Fries Breaded FRY Shaped Chicken Breast Patties WI,Kirkwood,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57351,Flour Tortilla,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57353,Pueblo Lindo,Pueblo Linda,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57355,Pretzel Rings,Clancy'S,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57357,Bagels,L'Oven Fresh,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57359,Mini Bagels,L'Oven Fresh,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57361,Pretzels Filled With Peanut Butter,Clancy'S,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57366,Honey Wheat Bread,L'Oven Fresh,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57367,Honey Wheat Bread,Lc,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57369,Hamburger BUNS,L'Oven Fresh,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57370,Hot Dog Buns,L'Oven Fresh,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57371,Hot Dog Buns,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57372,Split TOP Wheat Bread,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57377,Italian Bread,Specially Selected,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57382,Graham Crackers,Benton'S,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57383,Clancy’s Original Pretzel Slims,Clancy’S,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57390,NAAN Flatbread,Specially Selected,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57399,French Baguette Take & Bake,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57400,Dark Chocolate Almond Gourmet Cookies,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57407,Beef & Bean Burritos,Casa Mamita,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57416,Pumpkin Spice Bagels,L'Oven Fresh,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57419,Egg Rolls Pork,Park Street Deli,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57420,Egg Rolls Chicken,Park Street Deli,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57433,Almond Butter Filled Pretzels,Simply Nature,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57434,Turtles Baked Cheddar Snack Crackers,Savoritz,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57435,Flour Tortillas,Pueblo Lindo,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57445,Chicken Egg Rolls,Fusia,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57592,Plain Saltines Reduced Salt,Meadows,US-style ingredient labeling: INS\d{3}
57801,"Fresh & Easy, Cheeseecake Squares, Dark Chocolate",Fresh & Easy,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57802,"Fresh & Easy, Crownie Bites, Chocolate Chip Cookie",Fresh & Easy,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57803,"Fresh & Easy, White Chocolate Chip Cookie With Blo",Fresh & Easy,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
57934,Halls - Cherry Flavour,Halls,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
57938,Fisherman's Friend Mint Sugar Free Lozenges -,Fisherman'S,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
58287,Yoghurt Vanilje,Cheasy,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
58512,Lay's Cumbre Flavour,Lay'S,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
58514,Mission Tortilla Chips,Mission Foods,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
58569,"Viveli, Twist, Wafer Rolls, Vanilla, Vanilla",,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
58570,"Viveli, Wafer Rolls With A Delicious Strawberry Cr",,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
58640,Trident Gum Spearmint,Trident,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
58662,Tang Pineapple,Tang,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
58667,Stimorol Bottle Wild Cherry 70 Stuks,Stimorol,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
58678,Crakeñas Club 3un.,Colombina,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
58696,Salpet,Aymoré,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
58699,Whole Wheat Pasta,Petyan,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
58871,Sticks,Cheetos,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
59090,Primalac 1,,US-style ingredient labeling: INS\d{3}
59145,Frisk Cleanbreath,Frisk,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
59169,Soya Milk Unsweetened,Home Soy,US-style ingredient labeling: INS\d{3}
59175,Ovaltine Chocolate Malt Cookies,Ovaltine,US-style ingredient labeling: INS\d{3}
59179,Nescafe Latte Can,Nestlé,US-style ingredient labeling: INS\d{3}
59180,Gold Cappuccino 3 In 1,Nescafé,US-style ingredient labeling: INS\d{3}
59181,Foremost Strawberry,โฟร์โมสต์,US-style ingredient labeling: INS\d{3}
59182,Birdy Expresso,เบอร์ดี้,US-style ingredient labeling: INS\d{3}
59184,Strawberry Flavoured Sandwich Cookies,Imperial,US-style ingredient labeling: INS\d{3}
59185,Tang Mixed Berries,Tang,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
59187,All You Need,ยูนิฟ,US-style ingredient labeling: INS\d{3}
59188,Purple Carrot Juice,Unif,US-style ingredient labeling: INS\d{3}
59199,Oat Unsweetened,Alpro,US-style ingredient labeling: INS\d{3}
59218,Malee Sweet Corn Milk Drink,Malee,US-style ingredient labeling: INS\d{3}
59220,Green Tea Honey Lemon,Oishi,US-style ingredient labeling: INS\d{3}
59221,Green Tea With Honey And Lemon,Oishi,US-style ingredient labeling: INS\d{3}
59229,Tao Kae Noi Crispsy Seaweed,Tao Kae Noi,US-style ingredient labeling: INS\d{3}
59230,Magnolia Plus Lactose Free Vanilla White Choc Flav,Magnolia,US-style ingredient labeling: INS\d{3}
59233,Black & White Sesame High Protein,Tofusan,US-style ingredient labeling: INS\d{3}
59345,Myfitness Chocolate Peanut Butter,Myfitness,US-style ingredient labeling: INS\d{3}
59346,Peanut Butter,My Fitness,US-style ingredient labeling: INS\d{3}
59359,Dr. Oetket,Dr. Oetker,US-style ingredient labeling: INS\d{3}
59362,Dr Oetker Funfoods Veg Mayonnaise,Dr Oetker Funfoods,US-style ingredient labeling: INS\d{3}
59363,All-in-one Kuch-kuch,Bikaji,US-style ingredient labeling: INS\d{3}
59379,Muesli Fruit & Nut,Kwality,US-style ingredient labeling: INS\d{3}
59392,Epigamia Spreads,Drum Foods,US-style ingredient labeling: INS\d{3}
59409,Mille Jowar Puff,Mille,US-style ingredient labeling: INS\d{3}
59425,Milk White Bread,Bakes Fresh,US-style ingredient labeling: INS\d{3}
59433,Peanut Butter,Pintola,US-style ingredient labeling: INS\d{3}
59434,Pintola Peanut Butter Dark Chocolate,Pintola,US-style ingredient labeling: INS\d{3}
59446,Lemon Iced Tea,Guppymoms,US-style ingredient labeling: INS\d{3}
59465,Nescafe,Nestlé,US-style ingredient labeling: INS\d{3}
59894,Pepsi Max 1.25,Pepsi,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
60302,Biscoff,Lotus,US-style ingredient labeling: INS\d{3}
60308,Paste For Chicken Curry,Tean'S Gourmet,US-style ingredient labeling: INS\d{3}
60322,Dairy Free - Almond,Nestlé,US-style ingredient labeling: INS\d{3}
60327,Creamy Peanut Butter,Daisy,US-style ingredient labeling: INS\d{3}
60333,Prawn Craker Miaow,Miaow Miaow,US-style ingredient labeling: INS\d{3}
60335,Sandwich Bread,Top Baker,US-style ingredient labeling: INS\d{3}
60337,Cream Crackers,Lee,US-style ingredient labeling: INS\d{3}
60552,Coca Cola Zero Sugar,Coke,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
60730,Sours Surs,,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
60742,Solidly Spicy Tomato Garlic Oil,Cheeky Monkey Foods,US brand detected: key food
60825,Cola Zero Can,,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
60959,Airwaves Menthol & Eucalyptus Original Bottle,Airwaves,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
60995,Tropical Crush,Freeway,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
61425,Marshmello's Limited Edition,Coca-Cola,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
61427,Strawberry & Raspberry,Kirvi,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
61563,Mixed Fruit Jam,Lion,US-style ingredient labeling: INS\d{3}
61608,Garlic Crackers,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
61650,Wild Mushroom Condensed Soup,Campbell'S,US-style ingredient labeling: INS\d{3}
61664,"Spartan, Yellow Cling Sliced Peaches In Heavy Syru",Spar,US brand detected: spartan
61671,"Spartan, Fresh Selections, Roasted & Salted Cashew",Spar,US brand detected: spartan
61672,"Spartan, Dry Roasted Peanuts, Salted",Spar,US brand detected: spartan
61673,"Spartan, Dry Roasted Peanuts, Salted",Spar,US brand detected: spartan
61794,Peanuts,Key Food,US brand detected: key food
61795,"Key Food, Salted Party Peanuts",Key Food,US brand detected: key food
61796,"Key Food, Cuts & Tips Asparagus",Key Food,US brand detected: key food
61831,Kettle Cooked Potato Chips With Avocado Oil & Sea ,Wegmans,US brand detected: wegmans
62372,Buttermilk,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
62375,Pretzel Minis,Giant Eagle,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
62393,Arby's Curly Fries Frozen,Arbys,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
62396,Hungry Jack Buttermilk Pancake And Waffle Mix,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
62400,Pork Lumpia Filipino-style Spring Rolls,Summ!,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
62413,Red Velvet Mix,Best Choice,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
62421,"Asian Style Salad,",,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
62431,Wheat Bread,Nickles,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
62474,"Superior Nut & Candy, Chocolate Pretzels",Superior Nut & Candy,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
62475,Petite Chocolate Cupcakes,Butera Market,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
62485,Salmon Poke,Kimko,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
62490,"Wilbur's Of Maine, Dark Chocolate",Wilbur'S Of Maine Chocolate Confections,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
62518,"Phin & Phebes, Ice Cream, Cookie Butter Blondie",Phinizy & Phebe Handmade Llc,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
62521,"Nutkao, Hazelnut Spread With Breadsticks",Nutkao Usa Inc.,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
62538,Kong Strong,,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
62641,7up Sugar Free,7Up,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
62659,Crakeñas Saltin,Colombina,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
62689,Hamdard Roohafza,Hamdard,US-style ingredient labeling: INS\d{3}
62692,Cajun Spice Mix,Keya,US-style ingredient labeling: INS\d{3}
62938,Regular Cream Cheese,Publix,US brand detected: publix
63052,Pork Lumpia,Summ! (Fine Choice Foods),US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
63246,Eggo,Kellogg's,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
63435,"Key Food, Traditional Soy Sauce",Key Food,US brand detected: key food
63471,Fitness Mix,Wegmans,US brand detected: wegmans
63473,"Wegmans, Dark Chocolate Almond Bark",Wegmans,US brand detected: wegmans
63474,"Wegmans, Organic Butter Cups, Dark Chocolate Almon",Wegmans,US brand detected: wegmans
63475,"Wegmans, Milk Chocolate Almond Bark",Wegmans,US brand detected: wegmans
63476,"Wegmans, Organic Milk Chocolate Almond Butter Cups",Wegmans,US brand detected: wegmans
63478,Protein Pasta,Wegmans,US brand detected: wegmans
63522,Snake Club Sweet And Salty Trail Mix,Snak Club,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
64270,Cherry Pie,Kirkland,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
64416,Refreshmints,Sweet Corner,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
64431,Refreshmints,Sweet Corner,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
64984,Vanilla Sugar Cookie Mix,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
65013,Jumbo Flour Tortillas,Las Fortunitas,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
65048,"Spartan, Whole Grain Spaghetti, Whole Wheat Macaro",Spar,US brand detected: spartan
65049,"Spartan, Penne Rigate, Whole Wheat Macaroni Produc",Spar,US brand detected: spartan
65050,"Spartan, Whole Grain Rotini, Whole Wheat Macaroni ",Spar,US brand detected: spartan
65052,Green Tea,Spar,US-style ingredient labeling: INS\d{3}
65064,"Spartan, Penne Rigate, Whole Wheat Macaroni Produc",Spar,US brand detected: spartan
65155,Pkain Hoagies,,US-style ingredient labeling: ENRICHED.*FLOUR.*FOLIC ACID
65254,Organic Taco Gourmet Seasoning Mix,Watkins,US-style ingredient labeling: INS\d{3}
65563,Ultra Mel,Danone,US-style ingredient labeling: INS\d{3}
65564,Pepsi MAX,Pepsi Cola (R),US-style ingredient labeling: CONTAINS.*PHENYLALANINE
65594,Oreo Less Sugar Vanilla Cream Chocolate Sandwich C,Oreo,US-style ingredient labeling: INS\d{3}
65596,Refill Sachets,Canderel,US-style ingredient labeling: CONTAINS.*PHENYLALANINE
65646,Baking Powder,Baker'S,US-style ingredient labeling: INS\d{3}
65999,8906002006601,Dr. Oetker,US-style ingredient labeling: INS\d{3}
66048,7 Grain Breakfast Cookie,Max Protein,US-style ingredient labeling: INS\d{3}
66074,"Spartan, Pure Premium Orange Juice, Orange",Spar,US brand detected: spartan
66106,Avocado Oil,Publix,US brand detected: publix
66168,Sparkling Water,Wegmans Food Markets  Inc.,US brand detected: wegmans
66169,Just Picked Asparagus Spears,Wegmans,US brand detected: wegmans
66170,Trimmed Asparagus,Wegmans,US brand detected: wegmans
66172,Just Avocado,Wegmans,US brand detected: wegmans
